Title: VI719805148469395457
[01:06:44] 我带拼经过那些场景
[01:06:46] 都是很难做到结果化的
[01:06:47] 我觉得这里面我个人的喜欢就是聚焦
[01:06:52] 因为我觉得这里面相对独立场面的推广
[01:06:55] 我觉得反而可以结合这个拼
[01:06:56] 拼也可以跟电脑配对
[01:06:58] 它其实无非就是一个拼的电脑客户
[01:07:00] 在开启会议这个拼的记录
[01:07:03] 其实就可以把这个交给电脑
[01:07:07] 这个领域的位置
[01:07:10] 其实是拼时间会议员
[01:07:12] 其实就是切了电脑
[01:07:13] 用了一下电脑的
[01:07:14] 就成功了
[01:07:16] 就像苹果耳机在卫视界里长到这样
[01:07:19] 对对对对对
[01:07:20] 对于用户来说
[01:07:22] 其实反而一致
[01:07:23] 这是一个理想状态
[01:07:24] 其实你要实现起来
[01:07:26] 其实有数据拼接吗
[01:07:28] 就是前期如果只能选择法律就做好
[01:07:31] 那肯定是拼
[01:07:33] 因为其实你如果你真的说拼
[01:07:37] 就是你在赌的事情是什么
[01:07:38] 你在赌的事情
[01:07:39] 就是你要去拿到我们之前在数字世界里
[01:07:42] 你拿不到的content
[01:07:43] 我觉得这家公司又在搞这一个事情
[01:07:46] 它就是一个很重要的事情
[01:07:49] 那它就是拼
[01:07:50] 为什么要去做拼
[01:07:50] 就是拿不到的
[01:07:52] 所以你现在在做的事情
[01:07:53] 这还是在所有公司在做的事情
[01:07:56] 就先把数字世界理由都放在了
[01:07:58] 拿起来
[01:07:59] 会有一个变化
[01:08:00] 录屏其实也一样
[01:08:01] 不过之前就很多程度是主动出发
[01:08:04] 要点开一下录屏
[01:08:05] 现在就不用太点了
[01:08:06] 其实还是数字世界的一个降能卡
[01:08:11] 其实就是做这种一件事情
[01:08:14] 而物理世界其实是从无到有的
[01:08:18] 然后至于物理世界记录到数字世界里面的摄像头
[01:08:24] 按理说这个东西要拍能拍到
[01:08:26] 但是如果你要去追求很全的信息什么的
[01:08:31] 这里面我觉得反而可以通过一个客户端
[01:08:34] 去临时交接
[01:08:36] 其实这个很好解决
[01:08:38] 就是它拼连电脑之后
[01:08:39] 这个时间段的记录
[01:08:41] 起码在时间戳上
[01:08:42] 我给这个东西打了时间戳
[01:08:45] 这样解定一个双轨
[01:08:48] 上面一条轨
[01:08:48] 下面一条轨
[01:08:49] 双机位
[01:08:50] A角度拍
[01:08:51] B角度拍
[01:08:52] A角度分析完之后
[01:08:54] 分析出来发现很多关键的截图
[01:08:56] 截图是双轨
[01:08:57] B角度截一下
[01:09:03] 像我现在刚才就是在
[01:09:05] 然后各种各样的
[01:09:06] SARC
[01:09:07] WeChat
[01:09:07] 就各种各样的继续聊天界面
[01:09:08] 对
[01:09:09] 还有我的微信
[01:09:10] 关键是现在的信息
[01:09:13] 就是这些东西
[01:09:14] 本身OpenCloud就是在做连接这个事情
[01:09:17] 对
[01:09:18] 对就是在做连接这个事情
[01:09:22] 所以我觉得我们录制这件事情
[01:09:27] 对于这件事情降低价到底有多少
[01:09:30] 或者应该哪些人群对这个录制
[01:09:33] 真的是确定法很重要
[01:09:34] 还是要去第一运输
[01:09:40] 我觉得关键就是这片华尔多
[01:09:43] 对
[01:09:43] 就是这个重新操作
[01:09:49] 然后全天候录屏
[01:09:51] 对
[01:09:52] 其实就做一个很小的秘密
[01:09:54] 就是你每次你把音调打开
[01:09:57] 我也不要把你自动放
[01:09:58] 然后不跟着动作
[01:10:00] 你一旦打开的时候给你做那个autocompletion
[01:10:06] 旁边写这个界面
[01:10:07] 因为我问你所有虚拟话题
[01:10:08] 我自动帮你判断你这个音量
[01:10:11] 对吧
[01:10:13] 我录屏录到你
[01:10:14] 你打开了音量
[01:10:15] 录到你这个音量是谁发的
[01:10:17] 那上面有些画面信息
[01:10:19] 我帮你做了autocompletion
[01:10:20] 我就底下一个小小面板告诉你
[01:10:23] 我要输入这些你直接考试为就好
[01:10:28] 你每次输入的时候
[01:10:30] 每次点开一个输入框
[01:10:32] 在打个字的时候
[01:10:33] 那就是录屏板的whisper flow
[01:10:40] 我不知道whisper flow是做什么
[01:10:43] whisper flow就是你按一下F1
[01:10:45] 然后你就说说说
[01:10:46] 那你要说
[01:10:46] 你要主动说
[01:10:47] 你还要想
[01:10:48] 我觉得你不用想
[01:10:49] 就像以前谁觉得敲代码的时候
[01:10:52] 他也不知道autocompletion
[01:10:53] 你敲了这几个字
[01:10:54] 给你碰下一次叫做敲
[01:10:55] 对
[01:10:55] 那你AM拿到你所有随便话题
[01:10:57] 就是我看到你要输入了
[01:10:59] 你要发邮件了
[01:11:00] 我看到你要发微信了
[01:11:02] 你控制好
[01:11:05] 为什么是碰我
[01:11:06] 我
[01:11:06] 帮我帮我帮我写一下这份邮件
[01:11:08] 那你不是还是要看吗
[01:11:12] 本质上就是控制微信
[01:11:14] 控制微信
[01:11:15] 贴完之后你看一眼
[01:11:16] 像我自己的工作习惯是
[01:11:20] 我会把主题先把它定好
[01:11:22] 把它写好的时候
[01:11:23] save到draft里面
[01:11:24] 然后再把这个draft给发出来
[01:11:27] 你还是你要自己发吗
[01:11:29] 我是希望我自己发
[01:11:31] 对你自己发
[01:11:32] 你还是要看一眼
[01:11:32] 我可能要给看
[01:11:33] 我很不看
[01:11:34] 对
[01:11:35] 那你就输入的时候
[01:11:36] 因为你反正你要发
[01:11:38] 对
[01:11:39] 你反正你要
[01:11:39] 你要点开
[01:11:40] 我就在你点开的时候
[01:11:42] 现在我就想现在就是产品
[01:11:44] 就是这些就是这些做的东西
[01:11:47] 它确实能够带来价值
[01:11:48] 但现在我们不知道怎么切
[01:11:51] 对
[01:11:52] 就是这样
[01:11:53] 你说这个其实是关键的
[01:11:54] 就是我觉得这边关键场景
[01:11:57] 其实是通过windows监控和键盘监控
[01:12:00] 他打开哪些windows
[01:12:01] 他做了哪些页面切换
[01:12:03] 其实你是能够去
[01:12:05] 你这些东西也要调比成全系
[01:12:07] 对于用户来说
[01:12:07] 都是别人接受的事情
[01:12:09] 你怎么能够要弄的
[01:12:11] 然后你要往那种下轮下游这个权限
[01:12:13] 所以用户是会去做这个授权
[01:12:16] 作为授权
[01:12:17] 他打开窗口和他键盘的某些操作
[01:12:20] 比如他做control c
[01:12:22] 他本身对吧
[01:12:23] 他的软件自带解锁功能
[01:12:24] 他会按截图快捷键
[01:12:26] 他打开了一个chrome
[01:12:29] in the table
[01:12:30] 在他离开的时候
[01:12:31] 这些东西都可以作为关键记录事情
[01:12:34] 可以更快去把这些碎片去记录下来
[01:12:37] 然后我们的算法特点
[01:12:39] 我们也就是存储这样
[01:12:40] 安处理一种海量的碎片
[01:12:42] 那就把这些碎片都持续
[01:12:44] 通过这种关键时间
[01:12:45] 就能够持续记录这些事件的存在
[01:12:49] 那这里面又是这样
[01:12:49] 就是这里面如果只切那个
[01:12:51] 我觉得
[01:12:52] 我觉得我
[01:12:54] 就输入说输出
[01:12:56] 对吧
[01:12:56] 中间AI是万能的
[01:12:58] 但最重要
[01:12:59] 现在最重要就是你想切细的输入出
[01:13:02] 细的输入还是切细的输出
[01:13:06] 输入肯定有录屏
[01:13:07] 这个不
[01:13:08] 这个没变
[01:13:09] 但是我记得
[01:13:10] 我今天把输出切得非常细
[01:13:12] 但如果只切特别细的输出的话
[01:13:16] 但他频率很高
[01:13:17] 你要花心心频率很高
[01:13:18] 打字的频率很高
[01:13:21] 你每次打字
[01:13:22] 如果他其他都做不了
[01:13:24] 对对对
[01:13:26] 电脑上最多的不就是
[01:13:30] 那他
[01:13:33] 但他也会那么喜欢那种东西
[01:13:36] 你就是
[01:13:37] 因为你
[01:13:39] 因为就是这样
[01:13:40] 你反正AI干一个事
[01:13:41] 你总是要review
[01:13:44] 很多重要的事情
[01:13:46] 或者说就是你要决定干不干这个时候
[01:13:48] 你肯定一直要主动的
[01:13:50] 你要去review一下
[01:13:51] 或者说你要主动去确认一下
[01:13:54] 所以就在确认的时候
[01:13:55] 把电视都做电视就行
[01:14:00] 就输出
[01:14:01] 你反正你要确认
[01:14:03] 你输出就在确认之前
[01:14:05] 就那个时候发射
[01:14:08] 所以你的场景是比如我打开一个欧陆科
[01:14:11] 写完一个主题
[01:14:12] 突然旁边有一个东西
[01:14:14] 他说来我可以帮你
[01:14:15] 马上就有邮件
[01:14:16] 对你电话他就给你一个邮件
[01:14:17] 放到接铁板里
[01:14:19] 就是你默认了
[01:14:21] 我跟你谈出来
[01:14:22] 因为电脑不止粘贴板
[01:14:26] 我可以就是默认
[01:14:27] 直接进你的粘贴板
[01:14:29] 你只要直接粘贴就好
[01:14:30] 比如说电脑
[01:14:32] 那你点开闪烁的输入关键
[01:14:38] 它就弹出来
[01:14:40] 你直接粘贴
[01:14:42] 打开微信直接粘贴
[01:14:45] Teams直接粘贴
[01:14:46] slide
[01:14:46] discord都直接粘贴
[01:14:47] 甚至以后浏览器
[01:14:50] 对吧
[01:14:51] 你这个时候你要用东西
[01:14:52] 你看到你不知道
[01:14:53] 然后你现在打开浏览器
[01:14:54] 如果要搜直接粘贴
[01:14:57] 这种其实各项都在做
[01:14:58] 就是比如我们网易邮箱
[01:15:00] 你修个主题
[01:15:01] 下面就是谁来帮你去写
[01:15:03] 对
[01:15:04] 但那个他只能在
[01:15:06] 就是他只能在他的生态里面
[01:15:10] 就比如说你抖音知道你要搜
[01:15:11] 对
[01:15:12] 那你是你直接在抖音上搜过
[01:15:14] 对
[01:15:15] 但他是在他那个生态里面
[01:15:16] 我们做的不就是把那些
[01:15:19] 画面谈论这种物品
[01:15:20] 就是我们玩的是你个人的生态
[01:15:24] 不是你个人在某个生态里面
[01:15:25] 但是对于写邮件这个场景来说
[01:15:28] 那么就是他定义这个主题
[01:15:29] 这个邮件差不多在咋写都知道吗
[01:15:33] 差不多都能删下来
[01:15:34] 对
[01:15:35] 因为你快对
[01:15:36] 我会
[01:15:37] 比如我今天写一个采购邮件
[01:15:38] 我需要删上来
[01:15:40] 如果你你你你你采购邮件
[01:15:42] 你你跟采购方对接是在邮件当中
[01:15:44] 嗯
[01:15:44] 但是你要采购什么
[01:15:45] 怎么让你跟你组内开的会
[01:15:47] 嗯
[01:15:47] 在推出当中
[01:15:48] 嗯
[01:15:49] 嗯
[01:15:50] 理解
[01:15:51] 这个可以啊
[01:15:52] 对
[01:15:53] 那那正常的工作流是我要在飞机当中
[01:15:55] 把我开的会的嗯
[01:15:57] 转录嗯
[01:15:58] copy出来
[01:15:58] 然后把我邮件的文字copy出来
[01:16:01] 然后只能放到豆包里
[01:16:03] 然后豆包写出邮件
[01:16:04] 我再copy再出来
[01:16:05] 再放到邮件里发出去
[01:16:06] 嗯
[01:16:07] 那他是一个
[01:16:09] 那你可能也要花点时间了
[01:16:10] 可能一两分钟
[01:16:12] 嗯
[01:16:12] 对
[01:16:12] 但是如果am帮你做
[01:16:13] 你就是可处为一秒钟
[01:16:14] 我就为一秒钟
[01:16:15] 或者两秒钟
[01:16:16] 我就把你的一两分钟送来了
[01:16:17] 两秒钟
[01:16:17] 但是这个是个非常高频道的
[01:16:20] 嗯
[01:16:20]  I 因为你输入频率是非常高的
[01:16:23] 嗯
[01:16:23] 可能我没有做到把你一个小时的变成
[01:16:26] 五秒钟
[01:16:27] 但你可能一个小时变成五秒钟的频率也不会很高
[01:16:31] 嗯
[01:16:33] 嗯
[01:16:33] 就床前是成立的啊
[01:16:35] 床前是成立的
[01:16:37] Vispro也出了软件
[01:16:38] AR很高
[01:16:40] 然后去年刚出来的就是模仿Vispro 4的
[01:16:43] 他们就里面出嘛
[01:16:44] 嗯
[01:16:45] 模仿Vispro 4那个一个中文上的叫
[01:16:48] 什么来着
[01:16:49] 叫那个不是什么来着
[01:16:51] 就那个太哎
[01:16:53] Tabless
[01:16:54] Tabless
[01:16:55] 好像有点太高了
[01:16:57] 对他们他们就是节省大家打字的时间嘛
[01:17:00] 嗯
[01:17:00] 就把那个折扣掉了
[01:17:02] 对
[01:17:02] 但其实那个节省呢没有很多
[01:17:04] 因为有人打字很快
[01:17:05] 他就是节省打字的能力
[01:17:08] 嗯
[01:17:09] 他也是把一分钟变成三十秒
[01:17:11] 嗯
[01:17:12] 但那些虽然话的信息
[01:17:15] 也能出现
[01:17:16] 好
[01:17:16] 应用嘛
[01:17:17] 对
[01:17:17] 虽然应用就是你是在问一个输出上的
[01:17:20] 让他得到一个应用
[01:17:22] 嗯
[01:17:22] 无论是短的聊天还是长的内容文档啊
[01:17:26] 不见了
[01:17:27] 哦
[01:17:28] 对
[01:17:30] 我不觉得合理啊
[01:17:31] 嗯
[01:17:32] 对你可以然后谈一个提示告诉我是不是
[01:17:34] 你可以不感觉吗
[01:17:35] 对
[01:17:36] 你可以自己打
[01:17:36] 然后你打了点个我再给你谈一个
[01:17:38] 你看看后面
[01:17:39] 因为你打了几个字我就我就又知道
[01:17:41] 你原来原来不感觉是因为你打了这几个字
[01:17:44] 你要输出你要你要输出另外一个东西
[01:17:46] 嗯
[01:17:46] 我继续给你改
[01:17:47] 嗯
[01:17:48] 对吧
[01:17:50] 不一样
[01:17:51] 但是这里面其实我这里面就是又是一个
[01:17:54] 我有成名心你特别
[01:17:55] 但是这里面我就不清楚
[01:17:57] 这里面
[01:17:58] 我们能够实现出来一个什么样的效果
[01:18:00] 对
[01:18:02] 就是因为他对于顺时的全部康泰组的简单的
[01:18:08] p
[01:18:09] 这些能力
[01:18:10] 就我写这个游戏不可能等你两分钟的
[01:18:14] 你的处理
[01:18:16] 你发现意图命中率
[01:18:17] 对你的处理过程要是秒一秒两秒对
[01:18:21] 但是我一块冒险的
[01:18:22] 那确实要耗不少
[01:18:23] 然后一般来说我就让他写个
[01:18:25] 然后我去看其他事情
[01:18:26] 然后他写完之后
[01:18:27] 然后再回来
[01:18:28] 然后看一下没有什么发了
[01:18:29] 就不用
[01:18:30] 反正不是用问号
[01:18:31] 没有
[01:18:32] 因为你你是录屏吗
[01:18:34] 对你信息是不停的输入
[01:18:36] 你输入信息
[01:18:37] 你可以先处理
[01:18:38] 你在打开邮件的时候
[01:18:39] 我明确知道你现在是要写邮件的
[01:18:41] 嗯
[01:18:42] 你明确我屏幕上是有这么一段工程
[01:18:44] 嗯
[01:18:46] 你就你就把这个你就想象
[01:18:48] 因为首先我我理解我们的产品价值增量是在于
[01:18:51] 因为邮件他只能对吧
[01:18:53] 基于这个主题去做破写
[01:18:54] 对吧
[01:18:55] 去预算到这个声音语言能力
[01:18:57] 我们是结合个人康泰词知道对吧
[01:18:59] 嗯
[01:19:00] 拿些康泰词结合出来
[01:19:02] 啊
[01:19:03] 所以这里面个核心点就是
[01:19:05] 但我们康泰词我们就持续通过来拼也好
[01:19:08] 或者通过各个地方也好
[01:19:09] 记录我的点呢
[01:19:10] 就是在邮件或者在尤其更极致的邮票框里面
[01:19:14] 那这个需要更快的去检索到
[01:19:17] 就这个检索过程是不是
[01:19:19] 多快秒级别的
[01:19:21] 一秒两秒级别
[01:19:22] 如果一秒两秒级别
[01:19:23] 那这个肯定是可以做的
[01:19:25] 嗯
[01:19:26] 它是一个很极大的有价值的场景
[01:19:32] 就看你输入有多长
[01:19:34] 就像一开始陈炫耀的那个口趴的
[01:19:36] 嗯
[01:19:37] 因为你你打
[01:19:38] 比如说500个字
[01:19:40] 嗯
[01:19:41] 你打也要打个五分钟吧
[01:19:46] 那你打到第一分钟的时候
[01:19:48] 因为你现在做的场景是替代的太大了
[01:19:50] 对
[01:19:51] 那你可能应该是如果替代的不准
[01:19:53] 你打个一分钟
[01:19:54] 往后面的四分钟是
[01:19:55] 就我你都打了100个字了
[01:19:56] 我看我这撑了400个字
[01:19:58] 还是能推的很准
